,game_event_index,Unnamed: 0,game_str,play_id,at_bat,play_per_game,timestamp,player_position,event_code
1049,37117,37117,1901_09_TeamLK_TeamB,207,,208,7823428,10,4
1050,37225,37225,1901_09_TeamLK_TeamB,241,,242,8926527,10,4
1051,37263,37263,1901_09_TeamLK_TeamB,251,,252,9335576,10,4
1052,37282,37282,1901_09_TeamLK_TeamB,255,,256,9522576,10,4
1053,37332,37332,1901_09_TeamLK_TeamB,268,,269,9956676,10,4
1054,37350,37350,1901_09_TeamLK_TeamB,272,,273,10205326,10,4
1055,37438,37438,1902_18_TeamMB_TeamA1,4,1.0,4,90304,10,4
1056,37468,37468,1902_18_TeamMB_TeamA1,9,3.0,9,239204,10,4
1057,37532,37532,1902_18_TeamMB_TeamA1,28,7.0,28,842504,10,4
1058,37548,37548,1902_18_TeamMB_TeamA1,31,8.0,31,945304,10,4
1059,37570,37570,1902_18_TeamMB_TeamA1,36,9.0,36,1107504,10,4
1060,37614,37614,1902_18_TeamMB_TeamA1,48,12.0,48,1540204,10,4
1061,37660,37660,1902_18_TeamMB_TeamA1,62,15.0,62,2097454,10,4
1062,37672,37672,1902_18_TeamMB_TeamA1,63,16.0,63,2165404,10,4
1063,37685,37685,1902_18_TeamMB_TeamA1,65,17.0,65,2293604,10,4
1064,37703,37703,1902_18_TeamMB_TeamA1,69,18.0,69,2432804,10,4
1065,37715,37715,1902_18_TeamMB_TeamA1,71,19.0,71,2524954,10,4
1066,37732,37732,1902_18_TeamMB_TeamA1,75,20.0,75,2717904,10,4
1067,37772,37772,1902_18_TeamMB_TeamA1,86,21.0,86,2943604,10,4
1068,37790,37790,1902_18_TeamMB_TeamA1,90,23.0,90,3155404,10,4
1069,37806,37806,1902_18_TeamMB_TeamA1,92,25.0,92,3252004,10,4
1070,37828,37828,1902_18_TeamMB_TeamA1,96,27.0,96,3462704,10,4
1071,37884,37884,1902_18_TeamMB_TeamA1,112,30.0,112,3948654,10,4
1072,37907,37907,1902_18_TeamMB_TeamA1,117,32.0,117,4188704,10,4
1073,37921,37921,1902_18_TeamMB_TeamA1,120,34.0,120,4299754,10,4
1074,37936,37936,1902_18_TeamMB_TeamA1,123,36.0,123,4423104,10,4
1075,37960,37960,1902_18_TeamMB_TeamA1,128,38.0,128,4617254,10,4
1076,37985,37985,1902_18_TeamMB_TeamA1,134,39.0,134,4754404,10,4
1077,38024,38024,1902_18_TeamMB_TeamA1,145,42.0,145,5170854,10,4
1078,38035,38035,1902_18_TeamMB_TeamA1,146,43.0,146,5212354,10,4
1079,38077,38077,1902_18_TeamMB_TeamA1,158,45.0,158,5739604,10,4
1080,38184,38184,1902_18_TeamMB_TeamA1,190,52.0,190,6857954,10,4
1081,38200,38200,1902_18_TeamMB_TeamA1,193,53.0,193,7110354,10,4
1082,38216,38216,1902_18_TeamMB_TeamA1,196,54.0,196,7190154,10,4
1083,38221,38221,1902_18_TeamMB_TeamA1,197,55.0,197,7230254,10,4
1084,38364,38364,1902_18_TeamMB_TeamA1,241,68.0,241,8883354,10,4
1085,38447,38447,1902_18_TeamMB_TeamA1,265,73.0,265,9791354,10,4
1086,38525,38525,1902_10_TeamMI_TeamA3,3,1.0,3,49181,10,4
1087,38551,38551,1902_10_TeamMI_TeamA3,8,2.0,8,203581,10,4
1088,38558,38558,1902_10_TeamMI_TeamA3,9,3.0,9,252731,10,4
1089,38602,38602,1902_10_TeamMI_TeamA3,20,7.0,20,759731,10,4
1090,38665,38665,1902_10_TeamMI_TeamA3,34,11.0,34,1304881,10,4
1091,38768,38768,1902_10_TeamMI_TeamA3,64,20.0,64,2294781,10,4
1092,38784,38784,1902_10_TeamMI_TeamA3,67,21.0,67,2386481,10,4
1093,38838,38838,1902_10_TeamMI_TeamA3,83,24.0,83,2905981,10,4
1094,38879,38879,1902_10_TeamMI_TeamA3,93,26.0,93,3186481,10,4
1095,38929,38929,1902_10_TeamMI_TeamA3,107,29.0,107,3682281,10,4
1096,38953,38953,1902_10_TeamMI_TeamA3,114,30.0,114,3940131,10,4
1097,39026,39026,1902_10_TeamMI_TeamA3,136,36.0,136,4761581,10,4
1098,39046,39046,1902_10_TeamMI_TeamA3,140,37.0,140,4883781,10,4
1099,39068,39068,1902_10_TeamMI_TeamA3,144,39.0,144,5029581,10,4
1100,39084,39084,1902_10_TeamMI_TeamA3,147,40.0,147,5152881,10,4
1101,39139,39139,1902_10_TeamMI_TeamA3,162,44.0,162,5790131,10,4
1102,39170,39170,1902_10_TeamMI_TeamA3,170,46.0,170,6074131,10,4
1103,39194,39194,1902_10_TeamMI_TeamA3,176,48.0,176,6329831,10,4
1104,39269,39269,1902_10_TeamMI_TeamA3,196,53.0,196,7011481,10,4
1105,39306,39306,1902_10_TeamMI_TeamA3,205,54.0,205,7378231,10,4
1106,39394,39394,1902_10_TeamMI_TeamA3,229,61.0,229,8379131,10,4
1107,39430,39430,1902_10_TeamMI_TeamA3,239,65.0,239,8846931,10,4
1108,39494,39494,1902_10_TeamMI_TeamA3,258,70.0,258,9485431,10,4
1109,39530,39530,1902_10_TeamMI_TeamA3,268,73.0,268,9870881,10,4
1110,39556,39556,1902_10_TeamMI_TeamA3,275,74.0,275,10094031,10,4
1111,39587,39587,1902_10_TeamMI_TeamA3,282,75.0,282,10358381,10,4
1112,39605,39605,1903_02_TeamNE_TeamA2,4,1.0,4,84875,10,4
1113,39650,39650,1903_02_TeamNE_TeamA2,17,3.0,17,429075,10,4
1114,39664,39664,1903_02_TeamNE_TeamA2,20,5.0,20,531575,10,4
1115,39679,39679,1903_02_TeamNE_TeamA2,23,6.0,23,705825,10,4
1116,39735,39735,1903_02_TeamNE_TeamA2,39,10.0,39,1114775,10,4
1117,39745,39745,1903_02_TeamNE_TeamA2,40,11.0,40,1148575,10,4
1118,39755,39755,1903_02_TeamNE_TeamA2,42,12.0,42,1200225,10,4
1119,39763,39763,1903_02_TeamNE_TeamA2,43,13.0,43,1331975,10,4
1120,39778,39778,1903_02_TeamNE_TeamA2,46,14.0,46,1407025,10,4
1121,39792,39792,1903_02_TeamNE_TeamA2,49,15.0,49,1490175,10,4
1122,39815,39815,1903_02_TeamNE_TeamA2,55,16.0,55,1691225,10,4
1123,39842,39842,1903_02_TeamNE_TeamA2,62,20.0,62,2161991,10,4
1124,39854,39854,1903_02_TeamNE_TeamA2,64,27.0,64,2857546,10,4
1125,39881,39881,1903_02_TeamNE_TeamA2,72,31.0,72,3219037,10,4
1126,39940,39940,1903_02_TeamNE_TeamA2,89,35.0,89,3806287,10,4
1127,39970,39970,1903_02_TeamNE_TeamA2,96,38.0,96,4102487,10,4
1128,40099,40099,1903_02_TeamNE_TeamA2,136,47.0,137,5475687,10,4
1129,40111,40111,1903_02_TeamNE_TeamA2,138,48.0,139,5682537,10,4
1130,40125,40125,1903_02_TeamNE_TeamA2,141,49.0,142,5753637,10,4
1131,40151,40151,1903_02_TeamNE_TeamA2,147,50.0,148,5905737,10,4
1132,40169,40169,1903_02_TeamNE_TeamA2,151,51.0,152,6071837,10,4
1133,40177,40177,1903_02_TeamNE_TeamA2,152,52.0,153,6102637,10,4
1134,40231,40231,1903_02_TeamNE_TeamA2,168,55.0,169,6554137,10,4
1135,40246,40246,1903_02_TeamNE_TeamA2,171,57.0,172,6758137,10,4
1136,40261,40261,1903_02_TeamNE_TeamA2,174,58.0,175,6822787,10,4
1137,40286,40286,1903_02_TeamNE_TeamA2,180,60.0,181,6973637,10,4
1138,40307,40307,1903_02_TeamNE_TeamA2,184,61.0,185,7103087,10,4
1139,40345,40345,1903_02_TeamNE_TeamA2,194,64.0,195,7420287,10,4
1140,40363,40363,1903_02_TeamNE_TeamA2,198,65.0,199,7671687,10,4
1141,40463,40463,1902_26_TeamMC_TeamA1,8,6.0,8,604327,10,4
1142,40506,40506,1902_26_TeamMC_TeamA1,20,8.0,20,872877,10,4
1143,40518,40518,1902_26_TeamMC_TeamA1,22,9.0,22,1034377,10,4
1144,40527,40527,1902_26_TeamMC_TeamA1,24,10.0,24,1082277,10,4
1145,40565,40565,1902_26_TeamMC_TeamA1,34,13.0,34,1446377,10,4
1146,40580,40580,1902_26_TeamMC_TeamA1,37,14.0,37,1528427,10,4
1147,40619,40619,1902_26_TeamMC_TeamA1,48,16.0,48,1880177,10,4
1148,40637,40637,1902_26_TeamMC_TeamA1,52,17.0,52,1962777,10,4
1149,40660,40660,1902_26_TeamMC_TeamA1,56,18.0,56,2075977,10,4
1150,40711,40711,1902_26_TeamMC_TeamA1,71,21.0,71,2545477,10,4
1151,40722,40722,1902_26_TeamMC_TeamA1,74,22.0,74,2600827,10,4
1152,40737,40737,1902_26_TeamMC_TeamA1,76,23.0,76,2782377,10,4
1153,40746,40746,1902_26_TeamMC_TeamA1,77,24.0,77,2812927,10,4
1154,40821,40821,1902_26_TeamMC_TeamA1,98,29.0,98,3483977,10,4
1155,40849,40849,1902_26_TeamMC_TeamA1,105,31.0,105,3777127,10,4
1156,40865,40865,1902_26_TeamMC_TeamA1,109,32.0,109,3865627,10,4
1157,40884,40884,1902_26_TeamMC_TeamA1,113,,113,3959777,10,4
1158,40894,40894,1902_26_TeamMC_TeamA1,115,34.0,115,4015027,10,4
1159,40913,40913,1902_26_TeamMC_TeamA1,120,35.0,120,4219327,10,4
1160,41006,41006,1902_26_TeamMC_TeamA1,149,40.0,149,4987077,10,4
1161,41017,41017,1902_26_TeamMC_TeamA1,150,41.0,150,5028077,10,4
1162,41038,41038,1902_26_TeamMC_TeamA1,156,43.0,156,5250827,10,4
1163,41063,41063,1902_26_TeamMC_TeamA1,161,44.0,161,5533627,10,4
1164,41085,41085,1902_26_TeamMC_TeamA1,166,45.0,166,5640627,10,4
1165,41107,41107,1902_26_TeamMC_TeamA1,171,46.0,171,5814027,10,4
1166,41115,41115,1902_26_TeamMC_TeamA1,172,47.0,172,5898527,10,4
1167,41131,41131,1902_26_TeamMC_TeamA1,176,48.0,176,6185827,10,4
1168,41149,41149,1902_26_TeamMC_TeamA1,180,49.0,180,6298127,10,4
1169,41181,41181,1902_26_TeamMC_TeamA1,188,51.0,188,6547527,10,4
1170,41220,41220,1902_26_TeamMC_TeamA1,199,55.0,199,7010827,10,4
1171,41241,41241,1902_26_TeamMC_TeamA1,204,57.0,204,7283227,10,4
1172,41252,41252,1902_26_TeamMC_TeamA1,206,58.0,206,7337727,10,4
1173,41334,41334,1902_26_TeamMC_TeamA1,230,63.0,230,8071677,10,4
1174,41416,41416,1902_26_TeamMC_TeamA1,254,69.0,254,8975027,10,4
1175,41447,41447,1902_26_TeamMC_TeamA1,262,71.0,262,9174777,10,4
1176,41528,41528,1903_26_TeamNK_TeamB,10,4.0,10,357910,10,4
1177,41587,41587,1903_26_TeamNK_TeamB,26,8.0,26,847329,10,4
1178,41640,41640,1903_26_TeamNK_TeamB,42,12.0,42,1298729,10,4
1179,41663,41663,1903_26_TeamNK_TeamB,48,13.0,48,1418729,10,4
1180,41702,41702,1903_26_TeamNK_TeamB,59,15.0,59,1821629,10,4
1181,41711,41711,1903_26_TeamNK_TeamB,60,16.0,60,1852679,10,4
1182,41765,41765,1903_26_TeamNK_TeamB,74,18.0,74,2274479,10,4
1183,41776,41776,1903_26_TeamNK_TeamB,76,19.0,76,2329279,10,4
1184,41794,41794,1903_26_TeamNK_TeamB,80,20.0,80,2417929,10,4
1185,41910,41910,1903_26_TeamNK_TeamB,113,31.0,116,3609629,10,4
1186,41922,41922,1903_26_TeamNK_TeamB,114,32.0,117,3656479,10,4
1187,41939,41939,1903_26_TeamNK_TeamB,118,33.0,121,3769879,10,4
1188,41951,41951,1903_26_TeamNK_TeamB,120,34.0,123,3947479,10,4
1189,41986,41986,1903_26_TeamNK_TeamB,130,35.0,133,4310929,10,4
1190,42049,42049,1903_26_TeamNK_TeamB,149,40.0,152,4813829,10,4
1191,42075,42075,1903_26_TeamNK_TeamB,155,42.0,158,5150779,10,4
1192,42142,42142,1903_26_TeamNK_TeamB,172,45.0,175,5573529,10,4
1193,42156,42156,1903_26_TeamNK_TeamB,174,46.0,177,5757429,10,4
1194,42189,42189,1903_26_TeamNK_TeamB,183,48.0,186,5988079,10,4
1195,42213,42213,1903_26_TeamNK_TeamB,188,50.0,193,6260529,10,4
1196,42236,42236,1903_26_TeamNK_TeamB,193,51.0,198,6400329,10,4
1197,42266,42266,1903_26_TeamNK_TeamB,199,53.0,204,6760279,10,4
1198,42392,42392,1903_26_TeamNK_TeamB,233,62.0,238,7989929,10,4
1199,42411,42411,1903_26_TeamNK_TeamB,237,63.0,242,8088229,10,4
1200,42425,42425,1903_26_TeamNK_TeamB,239,64.0,244,8148579,10,4
1201,42471,42471,1903_26_TeamNK_TeamB,252,68.0,257,8794329,10,4
1202,42524,42524,1902_24_TeamMA_TeamA1,3,1.0,3,54079,10,4
1203,42535,42535,1902_24_TeamMA_TeamA1,5,2.0,5,114371,10,4
1204,42556,42556,1902_24_TeamMA_TeamA1,10,3.0,10,259274,10,4
1205,42573,42573,1902_24_TeamMA_TeamA1,14,4.0,14,381869,10,4
1206,42621,42621,1902_24_TeamMA_TeamA1,27,6.0,27,777506,10,4
1207,42635,42635,1902_24_TeamMA_TeamA1,30,7.0,30,835982,10,4
1208,42660,42660,1902_24_TeamMA_TeamA1,36,8.0,36,990356,10,4
1209,42686,42686,1902_24_TeamMA_TeamA1,42,11.0,42,1256832,10,4
1210,42702,42702,1902_24_TeamMA_TeamA1,46,12.0,46,1359561,10,4
1211,42746,42746,1902_24_TeamMA_TeamA1,58,14.0,58,1812519,10,4
1212,42759,42759,1902_24_TeamMA_TeamA1,61,15.0,61,1883898,10,4
1213,42775,42775,1902_24_TeamMA_TeamA1,65,16.0,65,1978410,10,4
1214,42811,42811,1902_24_TeamMA_TeamA1,74,18.0,74,2316100,10,4
1215,42823,42823,1902_24_TeamMA_TeamA1,76,19.0,76,2364247,10,4
1216,42845,42845,1902_24_TeamMA_TeamA1,82,20.0,82,2493805,10,4
1217,42863,42863,1902_24_TeamMA_TeamA1,85,21.0,85,2597656,10,4
1218,42880,42880,1902_24_TeamMA_TeamA1,89,22.0,89,2803906,10,4
1219,42895,42895,1902_24_TeamMA_TeamA1,93,24.0,93,2912245,10,4
1220,42912,42912,1902_24_TeamMA_TeamA1,97,26.0,97,3148229,10,4
1221,42942,42942,1902_24_TeamMA_TeamA1,105,28.0,105,3377513,10,4
1222,42985,42985,1902_24_TeamMA_TeamA1,117,30.0,117,3777275,10,4
1223,42993,42993,1902_24_TeamMA_TeamA1,118,31.0,118,3819020,10,4
1224,43070,43070,1902_24_TeamMA_TeamA1,140,36.0,140,4695654,10,4
1225,43077,43077,1902_24_TeamMA_TeamA1,141,37.0,141,4735155,10,4
1226,43123,43123,1902_24_TeamMA_TeamA1,155,39.0,155,5151648,10,4
1227,43143,43143,1902_24_TeamMA_TeamA1,160,40.0,160,5316417,10,4
1228,43155,43155,1902_24_TeamMA_TeamA1,162,41.0,162,5383539,10,4
1229,43294,43294,1902_24_TeamMA_TeamA1,204,50.0,204,6849071,10,4
1230,43343,43343,1902_24_TeamMA_TeamA1,219,53.0,219,7326746,10,4
1231,43367,43367,1902_24_TeamMA_TeamA1,225,54.0,225,7492010,10,4
1232,43379,43379,1902_24_TeamMA_TeamA1,227,55.0,227,7723341,10,4
1233,43407,43407,1902_24_TeamMA_TeamA1,234,57.0,234,8045751,10,4
1234,43433,43433,1902_24_TeamMA_TeamA1,240,58.0,240,8240253,10,4
1235,43469,43469,1902_24_TeamMA_TeamA1,250,60.0,250,8554018,10,4
1236,43511,43511,1902_24_TeamMA_TeamA1,260,63.0,260,8958565,10,4
1237,43575,43575,1902_24_TeamMA_TeamA1,278,69.0,278,9524516,10,4
1238,43596,43596,1902_24_TeamMA_TeamA1,283,71.0,283,9761786,10,4
1239,43604,43604,1902_24_TeamMA_TeamA1,284,72.0,284,9797855,10,4
1240,43660,43660,1902_24_TeamMA_TeamA1,300,76.0,300,10450694,10,4
1241,43673,43673,1902_24_TeamMA_TeamA1,302,77.0,302,10517222,10,4
1242,43696,43696,1902_24_TeamMA_TeamA1,306,79.0,306,10726971,10,4
1243,43771,43771,1902_24_TeamMA_TeamA1,327,84.0,327,11471121,10,4
1244,43804,43804,1902_24_TeamMA_TeamA1,336,86.0,336,11707798,10,4
1245,43844,43844,1902_24_TeamMA_TeamA1,346,88.0,346,12110167,10,4
1246,43865,43865,1902_24_TeamMA_TeamA1,351,90.0,351,12285925,10,4
1247,43886,43886,1902_24_TeamMA_TeamA1,356,91.0,356,12436240,10,4
1248,43934,43934,1902_24_TeamMA_TeamA1,369,95.0,369,12917282,10,4
1249,43949,43949,1902_24_TeamMA_TeamA1,372,97.0,372,13184450,10,4
1250,43989,43989,1902_24_TeamMA_TeamA1,383,99.0,383,13481648,10,4
1251,44009,44009,1902_24_TeamMA_TeamA1,387,100.0,387,13662093,10,4
1252,44054,44054,1902_01_TeamMG_TeamA3,11,3.0,11,246993,10,4
1253,44075,44075,1902_01_TeamMG_TeamA3,15,4.0,15,349393,10,4
1254,44103,44103,1902_01_TeamMG_TeamA3,22,6.0,22,617593,10,4
1255,44121,44121,1902_01_TeamMG_TeamA3,25,7.0,25,707143,10,4
1256,44162,44162,1902_01_TeamMG_TeamA3,37,10.0,37,1111743,10,4
1257,44193,44193,1902_01_TeamMG_TeamA3,46,12.0,46,1345093,10,4
1258,44252,44252,1902_01_TeamMG_TeamA3,64,16.0,64,1964693,10,4
1259,44270,44270,1902_01_TeamMG_TeamA3,68,17.0,68,2032343,10,4
1260,44301,44301,1902_01_TeamMG_TeamA3,75,19.0,75,2249893,10,4
1261,44424,44424,1902_01_TeamMG_TeamA3,113,28.0,113,3501343,10,4
1262,44452,44452,1902_01_TeamMG_TeamA3,120,30.0,120,3695443,10,4
1263,44467,44467,1902_01_TeamMG_TeamA3,123,31.0,123,3805843,10,4
1264,44482,44482,1902_01_TeamMG_TeamA3,125,,125,3874343,10,4
1265,44517,44517,1902_01_TeamMG_TeamA3,133,33.0,133,4124043,10,4
1266,44531,44531,1902_01_TeamMG_TeamA3,135,34.0,135,4205543,10,4
1267,44660,44660,1902_01_TeamMG_TeamA3,169,42.0,169,5280243,10,4
1268,44715,44715,1902_01_TeamMG_TeamA3,184,45.0,184,5822793,10,4
1269,44744,44744,1902_01_TeamMG_TeamA3,189,46.0,189,5971543,10,4
1270,44763,44763,1902_01_TeamMG_TeamA3,193,48.0,193,6177843,10,4
1271,44772,44772,1902_01_TeamMG_TeamA3,195,49.0,195,6227943,10,4
1272,44795,44795,1902_01_TeamMG_TeamA3,198,50.0,198,6354943,10,4
1273,44831,44831,1902_01_TeamMG_TeamA3,208,53.0,208,6739493,10,4
1274,44848,44848,1902_01_TeamMG_TeamA3,212,54.0,212,6850193,10,4
1275,44962,44962,1902_01_TeamMG_TeamA3,249,61.0,250,8189343,10,4
1276,44979,44979,1902_01_TeamMG_TeamA3,252,62.0,253,8279593,10,4
1277,44988,44988,1902_01_TeamMG_TeamA3,254,63.0,255,8468043,10,4
1278,45066,45066,1902_01_TeamMG_TeamA3,278,68.0,279,9198893,10,4
1279,45235,45235,1901_18_TeamLH_TeamA3,21,,21,620653,10,4
1280,45261,45261,1901_18_TeamLH_TeamA3,27,,29,874253,10,4
1281,45272,45272,1901_18_TeamLH_TeamA3,30,,32,1053502,10,4
1282,45286,45286,1901_18_TeamLH_TeamA3,32,,35,1100552,10,4
1283,45318,45318,1901_18_TeamLH_TeamA3,40,,45,1271902,10,4
1284,45334,45334,1901_18_TeamLH_TeamA3,43,,48,1349802,10,4
1285,45380,45380,1901_18_TeamLH_TeamA3,57,,62,1849602,10,4
1286,45411,45411,1901_18_TeamLH_TeamA3,65,,70,2046102,10,4
1287,45425,45425,1901_18_TeamLH_TeamA3,68,,73,2131501,10,4
1288,45446,45446,1901_18_TeamLH_TeamA3,73,,78,2360751,10,4
1289,45472,45472,1901_18_TeamLH_TeamA3,79,,84,2651901,10,4
1290,45495,45495,1901_18_TeamLH_TeamA3,85,,90,2852151,10,4
1291,45515,45515,1901_18_TeamLH_TeamA3,89,,94,3058651,10,4
1292,45537,45537,1901_18_TeamLH_TeamA3,95,,100,3218050,10,4
1293,45651,45651,1901_18_TeamLH_TeamA3,127,,132,4188749,10,4
1294,45663,45663,1901_18_TeamLH_TeamA3,130,,135,4276449,10,4
1295,45676,45676,1901_18_TeamLH_TeamA3,132,,137,4339199,10,4
1296,45831,45831,1901_18_TeamLH_TeamA3,180,,185,5794448,10,4
1297,45904,45904,1901_18_TeamLH_TeamA3,201,,206,6696847,10,4
1298,45940,45940,1901_18_TeamLH_TeamA3,211,,216,6977247,10,4
1299,45956,45956,1901_18_TeamLH_TeamA3,214,,219,7237097,10,4
1300,46038,46038,1901_18_TeamLH_TeamA3,234,,240,7958046,10,4
1301,46069,46069,1901_18_TeamLH_TeamA3,243,,249,8305596,10,4
1302,46089,46089,1901_18_TeamLH_TeamA3,247,,253,8444095,10,4
1303,46107,46107,1901_18_TeamLH_TeamA3,252,,258,8600395,10,4
1304,46122,46122,1901_18_TeamLH_TeamA3,255,,261,8796445,10,4
1305,46138,46138,1901_18_TeamLH_TeamA3,258,,264,8886145,10,4
1306,46163,46163,1901_18_TeamLH_TeamA3,262,,268,9031295,10,4
1307,46183,46183,1901_18_TeamLH_TeamA3,266,,272,9287395,10,4
1308,46272,46272,1901_03_TeamLG_TeamA3,15,,16,545279,10,4
1309,46294,46294,1901_03_TeamLG_TeamA3,21,,22,676029,10,4
1310,46311,46311,1901_03_TeamLG_TeamA3,25,,27,895679,10,4
1311,46413,46413,1901_03_TeamLG_TeamA3,56,,59,1801578,10,4
1312,46429,46429,1901_03_TeamLG_TeamA3,59,,62,1878878,10,4
1313,46440,46440,1901_03_TeamLG_TeamA3,61,,64,2059278,10,4
1314,46449,46449,1901_03_TeamLG_TeamA3,62,,65,2097378,10,4
1315,46540,46540,1901_03_TeamLG_TeamA3,88,,93,2931015,10,4
1316,46551,46551,1901_03_TeamLG_TeamA3,90,,95,2977265,10,4
1317,46574,46574,1901_03_TeamLG_TeamA3,96,,101,3104115,10,4
1318,46605,46605,1901_03_TeamLG_TeamA3,104,,111,3547764,10,4
1319,46645,46645,1901_03_TeamLG_TeamA3,115,,123,3952164,10,4
1320,46662,46662,1901_03_TeamLG_TeamA3,118,,128,4218064,10,4
1321,46681,46681,1901_03_TeamLG_TeamA3,122,,133,4354314,10,4
1322,46695,46695,1901_03_TeamLG_TeamA3,125,,136,4455263,10,4
1323,46733,46733,1901_03_TeamLG_TeamA3,135,,146,4788763,10,4
1324,46763,46763,1901_03_TeamLG_TeamA3,141,,152,4971863,10,4
1325,46778,46778,1901_03_TeamLG_TeamA3,144,,155,5091613,10,4
1326,46792,46792,1901_03_TeamLG_TeamA3,147,,158,5279313,10,4
1327,46833,46833,1901_03_TeamLG_TeamA3,159,,170,5588562,10,4
1328,46850,46850,1901_03_TeamLG_TeamA3,162,,173,5695562,10,4
1329,46873,46873,1901_03_TeamLG_TeamA3,168,,180,5962162,10,4
1330,46887,46887,1901_03_TeamLG_TeamA3,171,,183,6021662,10,4
1331,46918,46918,1901_03_TeamLG_TeamA3,176,,188,6170062,10,4
1332,46932,46932,1901_03_TeamLG_TeamA3,179,,192,6421512,10,4
1333,46944,46944,1901_03_TeamLG_TeamA3,182,,195,6521012,10,4
1334,47013,47013,1901_03_TeamLG_TeamA3,203,,216,7602304,10,4
1335,47028,47028,1901_03_TeamLG_TeamA3,205,,218,7678704,10,4
1336,47130,47130,1901_03_TeamLG_TeamA3,235,,249,8925653,10,4
1337,47140,47140,1901_03_TeamLG_TeamA3,237,,251,8996703,10,4
1338,47146,47146,1901_03_TeamLG_TeamA3,238,,252,9053103,10,4
1339,47214,47214,1901_03_TeamLG_TeamA3,256,,270,9747002,10,4
1340,47773,47773,1900_06_TeamKL_TeamB,153,,153,5271062,10,4
1341,47904,47904,1902_14_TeamMK_TeamB,9,3.0,9,196985,10,4
1342,47917,47917,1902_14_TeamMK_TeamB,12,4.0,12,366735,10,4
1343,47940,47940,1902_14_TeamMK_TeamB,18,6.0,18,507985,10,4
1344,47955,47955,1902_14_TeamMK_TeamB,21,7.0,21,590635,10,4
1345,47975,47975,1902_14_TeamMK_TeamB,26,9.0,26,842135,10,4
1346,47992,47992,1902_14_TeamMK_TeamB,30,10.0,30,910835,10,4
1347,48010,48010,1902_14_TeamMK_TeamB,34,11.0,34,1057085,10,4
1348,48020,48020,1902_14_TeamMK_TeamB,36,12.0,36,1115285,10,4
1349,48062,48062,1902_14_TeamMK_TeamB,47,14.0,47,1469535,10,4
1350,48093,48093,1902_14_TeamMK_TeamB,56,16.0,56,1692085,10,4
1351,48161,48161,1902_14_TeamMK_TeamB,75,21.0,75,2377435,10,4
1352,48170,48170,1902_14_TeamMK_TeamB,76,22.0,76,2419185,10,4
1353,48216,48216,1902_14_TeamMK_TeamB,89,24.0,89,2819835,10,4
1354,48226,48226,1902_14_TeamMK_TeamB,91,25.0,91,2868635,10,4
1355,48254,48254,1902_14_TeamMK_TeamB,98,27.0,98,3066985,10,4
1356,48269,48269,1902_14_TeamMK_TeamB,101,28.0,101,3244635,10,4
1357,48287,48287,1902_14_TeamMK_TeamB,104,29.0,104,3321935,10,4
1358,48323,48323,1902_14_TeamMK_TeamB,113,32.0,113,3623385,10,4
1359,48346,48346,1902_14_TeamMK_TeamB,118,33.0,118,3754635,10,4
1360,48366,48366,1902_14_TeamMK_TeamB,122,35.0,122,3952335,10,4
1361,48391,48391,1902_14_TeamMK_TeamB,128,36.0,128,4091435,10,4
1362,48402,48402,1902_14_TeamMK_TeamB,131,37.0,131,4178935,10,4
1363,48413,48413,1902_14_TeamMK_TeamB,133,38.0,133,4250085,10,4
1364,48429,48429,1902_14_TeamMK_TeamB,136,39.0,136,4330635,10,4
1365,48482,48482,1902_14_TeamMK_TeamB,150,43.0,150,4824335,10,4
1366,48518,48518,1902_14_TeamMK_TeamB,160,45.0,160,5153985,10,4
1367,48569,48569,1902_14_TeamMK_TeamB,174,48.0,174,5529735,10,4
1368,48583,48583,1902_14_TeamMK_TeamB,177,49.0,177,5615735,10,4
1369,48608,48608,1902_14_TeamMK_TeamB,183,50.0,183,5775785,10,4
1370,48629,48629,1902_14_TeamMK_TeamB,187,51.0,187,5923585,10,4
1371,48652,48652,1902_14_TeamMK_TeamB,192,52.0,192,6224435,10,4
1372,48673,48673,1902_14_TeamMK_TeamB,197,53.0,197,6371585,10,4
1373,48698,48698,1902_14_TeamMK_TeamB,204,54.0,204,6563185,10,4
1374,48708,48708,1902_14_TeamMK_TeamB,206,55.0,206,6642135,10,4
1375,48724,48724,1902_14_TeamMK_TeamB,209,56.0,209,6743985,10,4
1376,48736,48736,1902_14_TeamMK_TeamB,211,57.0,211,6827985,10,4
1377,48751,48751,1902_14_TeamMK_TeamB,214,58.0,214,6918435,10,4
1378,48800,48800,1902_14_TeamMK_TeamB,228,61.0,228,7293185,10,4
1379,48822,48822,1902_14_TeamMK_TeamB,233,63.0,233,7687235,10,4
1380,48863,48863,1902_14_TeamMK_TeamB,244,66.0,244,8064335,10,4
1381,48894,48894,1902_14_TeamMK_TeamB,252,68.0,252,8326035,10,4
1382,48918,48918,1902_14_TeamMK_TeamB,258,69.0,258,8510735,10,4
1383,48943,48943,1902_14_TeamMK_TeamB,264,70.0,264,8679985,10,4
1384,48980,48980,1902_14_TeamMK_TeamB,275,72.0,275,8978085,10,4
1385,49017,49017,1902_14_TeamMK_TeamB,284,75.0,284,9338535,10,4
1386,49065,49065,1902_14_TeamMK_TeamB,298,79.0,298,9799435,10,4
1387,49088,49088,1902_05_TeamML_TeamB,6,1.0,6,129029,10,4
1388,49106,49106,1902_05_TeamML_TeamB,10,2.0,10,242129,10,4
