,Unnamed: 0,game_str,play_id,at_bat,play_per_game,timestamp,player_position,event_code
63632,63632,1903_20_TeamNL_TeamB,134,36.0,134,4395416,255,16
96408,96408,1903_21_TeamNL_TeamB,50,13.0,52,1505008,255,16
96409,96409,1903_21_TeamNL_TeamB,50,13.0,52,1505458,255,16
96410,96410,1903_21_TeamNL_TeamB,50,13.0,52,1506208,3,2
63643,63643,1903_20_TeamNL_TeamB,136,37.0,136,4456466,255,16
63644,63644,1903_20_TeamNL_TeamB,136,37.0,136,4457516,255,16
63645,63645,1903_20_TeamNL_TeamB,136,37.0,136,4458066,255,16
63646,63646,1903_20_TeamNL_TeamB,136,37.0,136,4458516,255,16
14498,14498,1903_17_TeamNI_TeamA3,159,47.0,159,5749013,255,16
30892,30892,1903_09_TeamNJ_TeamB,15,3.0,16,341684,255,16
30893,30893,1903_09_TeamNJ_TeamB,15,3.0,16,342834,255,16
30894,30894,1903_09_TeamNJ_TeamB,15,3.0,16,343484,6,2
14515,14515,1903_17_TeamNI_TeamA3,163,48.0,163,5855013,255,16
14527,14527,1903_17_TeamNI_TeamA3,164,49.0,164,5906563,255,16
80070,80070,1901_16_TeamLH_TeamA3,73,,75,2519775,255,16
80071,80071,1901_16_TeamLH_TeamA3,73,,75,2520325,3,2
96456,96456,1903_21_TeamNL_TeamB,62,17.0,64,1917208,255,16
96457,96457,1903_21_TeamNL_TeamB,62,17.0,64,1918058,255,16
64762,64762,1902_06_TeamML_TeamB,170,47.0,171,5880474,255,16
96458,96458,1903_21_TeamNL_TeamB,62,17.0,64,1918158,5,2
30924,30924,1903_09_TeamNJ_TeamB,24,4.0,25,627884,255,16
30925,30925,1903_09_TeamNJ_TeamB,24,4.0,25,628384,255,16
96464,96464,1903_21_TeamNL_TeamB,63,18.0,65,1956658,255,16
96465,96465,1903_21_TeamNL_TeamB,63,18.0,65,1957158,255,16
96475,96475,1903_21_TeamNL_TeamB,65,19.0,67,2011908,255,16
96476,96476,1903_21_TeamNL_TeamB,65,19.0,67,2012908,255,16
14560,14560,1903_17_TeamNI_TeamA3,173,51.0,173,6138813,255,16
14561,14561,1903_17_TeamNI_TeamA3,173,51.0,173,6139113,255,16
14562,14562,1903_17_TeamNI_TeamA3,173,51.0,173,6139413,3,2
63718,63718,1903_20_TeamNL_TeamB,156,41.0,156,5229466,255,16
63731,63731,1903_20_TeamNL_TeamB,159,42.0,159,5317316,255,16
63732,63732,1903_20_TeamNL_TeamB,159,42.0,159,5318266,255,16
63744,63744,1903_20_TeamNL_TeamB,161,43.0,161,5486066,255,16
63745,63745,1903_20_TeamNL_TeamB,161,43.0,161,5487666,255,16
96512,96512,1903_21_TeamNL_TeamB,74,22.0,76,2383658,255,16
96513,96513,1903_21_TeamNL_TeamB,74,22.0,76,2384808,255,16
96514,96514,1903_21_TeamNL_TeamB,74,22.0,76,2385558,255,16
63746,63746,1903_20_TeamNL_TeamB,161,43.0,161,5488416,3,2
96524,96524,1903_21_TeamNL_TeamB,76,23.0,78,2432358,255,16
63759,63759,1903_20_TeamNL_TeamB,165,44.0,165,5562866,255,16
63760,63760,1903_20_TeamNL_TeamB,165,44.0,165,5563166,255,16
14609,14609,1903_17_TeamNI_TeamA3,188,55.0,188,6767263,255,16
14610,14610,1903_17_TeamNI_TeamA3,188,55.0,188,6767713,255,16
14611,14611,1903_17_TeamNI_TeamA3,188,55.0,188,6768113,255,16
14612,14612,1903_17_TeamNI_TeamA3,188,55.0,188,6768463,255,16
63761,63761,1903_20_TeamNL_TeamB,165,44.0,165,5563566,255,16
63762,63762,1903_20_TeamNL_TeamB,165,44.0,165,5563916,255,16
63763,63763,1903_20_TeamNL_TeamB,165,44.0,165,5565616,255,16
80165,80165,1901_16_TeamLH_TeamA3,101,,103,3476324,255,16
80166,80166,1901_16_TeamLH_TeamA3,101,,103,3476874,255,16
80167,80167,1901_16_TeamLH_TeamA3,101,,103,3477424,255,16
14632,14632,1903_17_TeamNI_TeamA3,193,57.0,193,6970363,255,16
14633,14633,1903_17_TeamNI_TeamA3,193,57.0,193,6970663,255,16
14634,14634,1903_17_TeamNI_TeamA3,193,57.0,193,6971013,255,16
14635,14635,1903_17_TeamNI_TeamA3,193,57.0,193,6971113,4,2
31021,31021,1903_09_TeamNJ_TeamB,50,9.0,51,1482434,255,16
31022,31022,1903_09_TeamNJ_TeamB,50,9.0,51,1483384,255,16
31023,31023,1903_09_TeamNJ_TeamB,50,9.0,51,1484084,255,16
31024,31024,1903_09_TeamNJ_TeamB,50,9.0,51,1484584,255,16
63793,63793,1903_20_TeamNL_TeamB,171,46.0,172,5790266,255,16
63794,63794,1903_20_TeamNL_TeamB,171,46.0,172,5791316,255,16
63795,63795,1903_20_TeamNL_TeamB,171,46.0,172,5791916,255,16
31025,31025,1903_09_TeamNJ_TeamB,50,9.0,51,1484634,4,2
96576,96576,1903_21_TeamNL_TeamB,90,26.0,92,2919808,255,16
96577,96577,1903_21_TeamNL_TeamB,90,26.0,92,2920258,255,16
96578,96578,1903_21_TeamNL_TeamB,90,26.0,92,2920658,255,16
96579,96579,1903_21_TeamNL_TeamB,90,26.0,92,2921108,255,16
14668,14668,1903_17_TeamNI_TeamA3,203,59.0,203,7280913,255,16
14669,14669,1903_17_TeamNI_TeamA3,203,59.0,203,7281313,255,16
80206,80206,1901_16_TeamLH_TeamA3,112,,114,3892523,255,16
80207,80207,1901_16_TeamLH_TeamA3,112,,114,3892923,255,16
80208,80208,1901_16_TeamLH_TeamA3,112,,114,3893323,255,16
80209,80209,1901_16_TeamLH_TeamA3,112,,114,3893773,255,16
80210,80210,1901_16_TeamLH_TeamA3,112,,114,3893973,255,16
80211,80211,1901_16_TeamLH_TeamA3,112,,114,3894323,255,16
80212,80212,1901_16_TeamLH_TeamA3,112,,114,3894573,255,16
80213,80213,1901_16_TeamLH_TeamA3,112,,114,3894923,255,16
80214,80214,1901_16_TeamLH_TeamA3,112,,114,3895223,255,16
31063,31063,1903_09_TeamNJ_TeamB,60,15.0,61,2381065,255,16
31064,31064,1903_09_TeamNJ_TeamB,60,15.0,61,2382265,255,16
31065,31065,1903_09_TeamNJ_TeamB,60,15.0,61,2382515,5,2
96604,96604,1903_21_TeamNL_TeamB,97,28.0,99,3111158,255,16
96605,96605,1903_21_TeamNL_TeamB,97,28.0,99,3112058,255,16
96606,96606,1903_21_TeamNL_TeamB,97,28.0,99,3112558,255,16
63842,63842,1903_20_TeamNL_TeamB,185,49.0,186,6275566,255,16
63843,63843,1903_20_TeamNL_TeamB,185,49.0,186,6276566,255,16
63844,63844,1903_20_TeamNL_TeamB,185,49.0,186,6277066,255,16
63845,63845,1903_20_TeamNL_TeamB,185,49.0,186,6277316,255,16
63846,63846,1903_20_TeamNL_TeamB,185,49.0,186,6277516,255,16
63847,63847,1903_20_TeamNL_TeamB,185,49.0,186,6277716,255,16
63848,63848,1903_20_TeamNL_TeamB,185,49.0,186,6277866,255,16
80234,80234,1901_16_TeamLH_TeamA3,117,,119,4043623,255,16
80235,80235,1901_16_TeamLH_TeamA3,117,,119,4044623,255,16
80236,80236,1901_16_TeamLH_TeamA3,117,,119,4045273,255,16
80237,80237,1901_16_TeamLH_TeamA3,117,,119,4045673,255,16
96619,96619,1903_21_TeamNL_TeamB,100,29.0,102,3188258,255,16
96620,96620,1903_21_TeamNL_TeamB,100,29.0,102,3189608,255,16
80238,80238,1901_16_TeamLH_TeamA3,117,,119,4045923,4,2
80244,80244,1901_16_TeamLH_TeamA3,118,,120,4086523,255,16
80245,80245,1901_16_TeamLH_TeamA3,118,,120,4087623,255,16
80246,80246,1901_16_TeamLH_TeamA3,118,,120,4088373,255,16
63861,63861,1903_20_TeamNL_TeamB,188,50.0,189,6364716,255,16
63862,63862,1903_20_TeamNL_TeamB,188,50.0,189,6365466,255,16
63863,63863,1903_20_TeamNL_TeamB,188,50.0,189,6366316,255,16
63864,63864,1903_20_TeamNL_TeamB,188,50.0,189,6366766,255,16
96629,96629,1903_21_TeamNL_TeamB,101,30.0,103,3347508,255,16
96630,96630,1903_21_TeamNL_TeamB,101,30.0,103,3347958,255,16
96631,96631,1903_21_TeamNL_TeamB,101,30.0,103,3348308,255,16
80247,80247,1901_16_TeamLH_TeamA3,118,,120,4088673,6,2
63871,63871,1903_20_TeamNL_TeamB,189,51.0,190,6415816,255,16
63865,63865,1903_20_TeamNL_TeamB,188,50.0,189,6367216,4,2
96632,96632,1903_21_TeamNL_TeamB,101,30.0,103,3348708,6,2
96647,96647,1903_21_TeamNL_TeamB,105,32.0,108,3455158,255,16
96648,96648,1903_21_TeamNL_TeamB,105,32.0,108,3455708,255,16
96649,96649,1903_21_TeamNL_TeamB,105,32.0,108,3456208,255,16
63897,63897,1903_20_TeamNL_TeamB,196,53.0,197,6676616,255,16
63898,63898,1903_20_TeamNL_TeamB,196,53.0,197,6677916,255,16
63899,63899,1903_20_TeamNL_TeamB,196,53.0,197,6678316,4,2
14749,14749,1903_17_TeamNI_TeamA3,228,63.0,228,7991963,255,16
14750,14750,1903_17_TeamNI_TeamA3,228,63.0,228,7993813,255,16
31134,31134,1903_09_TeamNJ_TeamB,81,20.0,82,2965865,255,16
14751,14751,1903_17_TeamNI_TeamA3,228,63.0,228,7994513,6,2
31150,31150,1903_09_TeamNJ_TeamB,85,22.0,86,3220315,255,16
31151,31151,1903_09_TeamNJ_TeamB,85,22.0,86,3221165,255,16
31152,31152,1903_09_TeamNJ_TeamB,85,22.0,86,3221615,255,16
14775,14775,1903_17_TeamNI_TeamA3,235,65.0,235,8243163,255,16
14776,14776,1903_17_TeamNI_TeamA3,235,65.0,235,8244463,255,16
80313,80313,1901_16_TeamLH_TeamA3,139,,141,4782322,255,16
80314,80314,1901_16_TeamLH_TeamA3,139,,141,4783422,255,16
14777,14777,1903_17_TeamNI_TeamA3,235,65.0,235,8244963,4,2
96700,96700,1903_21_TeamNL_TeamB,120,36.0,123,3926458,255,16
96701,96701,1903_21_TeamNL_TeamB,120,36.0,123,3927308,255,16
14786,14786,1903_17_TeamNI_TeamA3,237,66.0,237,8288613,255,16
14787,14787,1903_17_TeamNI_TeamA3,237,66.0,237,8289413,255,16
31171,31171,1903_09_TeamNJ_TeamB,90,23.0,91,3361915,255,16
31172,31172,1903_09_TeamNJ_TeamB,90,23.0,91,3362615,255,16
31173,31173,1903_09_TeamNJ_TeamB,90,23.0,91,3363015,255,16
31174,31174,1903_09_TeamNJ_TeamB,90,23.0,91,3363315,255,16
63944,63944,1903_20_TeamNL_TeamB,210,56.0,211,7224316,255,16
63945,63945,1903_20_TeamNL_TeamB,210,56.0,211,7224666,255,16
14788,14788,1903_17_TeamNI_TeamA3,237,66.0,237,8289863,5,2
96717,96717,1903_21_TeamNL_TeamB,124,37.0,127,4046058,255,16
96718,96718,1903_21_TeamNL_TeamB,124,37.0,127,4046558,255,16
80337,80337,1901_16_TeamLH_TeamA3,144,,146,4952172,255,16
80338,80338,1901_16_TeamLH_TeamA3,144,,146,4952722,255,16
80348,80348,1901_16_TeamLH_TeamA3,145,,147,5008722,255,16
80349,80349,1901_16_TeamLH_TeamA3,145,,147,5009322,255,16
80350,80350,1901_16_TeamLH_TeamA3,145,,147,5009822,255,16
80351,80351,1901_16_TeamLH_TeamA3,145,,147,5010272,255,16
96746,96746,1903_21_TeamNL_TeamB,132,39.0,135,4523808,255,16
96747,96747,1903_21_TeamNL_TeamB,132,39.0,135,4524758,255,16
96748,96748,1903_21_TeamNL_TeamB,132,39.0,135,4525208,255,16
63981,63981,1903_20_TeamNL_TeamB,220,58.0,221,7621916,255,16
63982,63982,1903_20_TeamNL_TeamB,220,58.0,221,7622766,255,16
63983,63983,1903_20_TeamNL_TeamB,220,58.0,221,7623466,4,2
96761,96761,1903_21_TeamNL_TeamB,135,40.0,138,4589458,255,16
14846,14846,1903_17_TeamNI_TeamA3,255,71.0,255,8954907,255,16
14847,14847,1903_17_TeamNI_TeamA3,255,71.0,255,8955707,255,16
63998,63998,1903_20_TeamNL_TeamB,224,59.0,225,7702416,255,16
63999,63999,1903_20_TeamNL_TeamB,224,59.0,225,7703466,255,16
64000,64000,1903_20_TeamNL_TeamB,224,59.0,225,7704166,255,16
31233,31233,1903_09_TeamNJ_TeamB,107,26.0,108,4001815,255,16
31234,31234,1903_09_TeamNJ_TeamB,107,26.0,108,4002765,255,16
31235,31235,1903_09_TeamNJ_TeamB,107,26.0,108,4003165,3,2
14848,14848,1903_17_TeamNI_TeamA3,255,71.0,255,8956157,5,2
64001,64001,1903_20_TeamNL_TeamB,224,59.0,225,7704566,4,2
96779,96779,1903_21_TeamNL_TeamB,139,42.0,142,4826258,255,16
96780,96780,1903_21_TeamNL_TeamB,139,42.0,142,4827608,255,16
31245,31245,1903_09_TeamNJ_TeamB,110,27.0,111,4063265,255,16
31246,31246,1903_09_TeamNJ_TeamB,110,27.0,111,4063715,255,16
31247,31247,1903_09_TeamNJ_TeamB,110,27.0,111,4064065,255,16
31248,31248,1903_09_TeamNJ_TeamB,110,27.0,111,4064215,5,2
31254,31254,1903_09_TeamNJ_TeamB,111,28.0,112,4097615,255,16
31255,31255,1903_09_TeamNJ_TeamB,111,28.0,112,4099215,255,16
14872,14872,1903_27_TeamNK_TeamB,3,2.0,3,91088,255,16
14873,14873,1903_27_TeamNK_TeamB,3,2.0,3,92474,255,16
80408,80408,1901_16_TeamLH_TeamA3,162,,164,5711222,255,16
80409,80409,1901_16_TeamLH_TeamA3,162,,164,5711572,255,16
80410,80410,1901_16_TeamLH_TeamA3,162,,164,5711922,255,16
80411,80411,1901_16_TeamLH_TeamA3,162,,164,5712272,255,16
80412,80412,1901_16_TeamLH_TeamA3,162,,164,5712522,255,16
80413,80413,1901_16_TeamLH_TeamA3,162,,164,5712822,255,16
80414,80414,1901_16_TeamLH_TeamA3,162,,164,5713172,255,16
80415,80415,1901_16_TeamLH_TeamA3,162,,164,5713522,255,16
14874,14874,1903_27_TeamNK_TeamB,3,2.0,3,92870,6,2
14883,14883,1903_27_TeamNK_TeamB,5,3.0,5,140918,255,16
14884,14884,1903_27_TeamNK_TeamB,5,3.0,5,141413,255,16
14885,14885,1903_27_TeamNK_TeamB,5,3.0,5,141776,255,16
14886,14886,1903_27_TeamNK_TeamB,5,3.0,5,142007,255,16
14887,14887,1903_27_TeamNK_TeamB,5,3.0,5,142370,255,16
14888,14888,1903_27_TeamNK_TeamB,5,3.0,5,142601,255,16
14889,14889,1903_27_TeamNK_TeamB,5,3.0,5,142766,255,16
14890,14890,1903_27_TeamNK_TeamB,5,3.0,5,142964,255,16
14891,14891,1903_27_TeamNK_TeamB,5,3.0,5,143228,255,16
14892,14892,1903_27_TeamNK_TeamB,5,3.0,5,143426,255,16
14893,14893,1903_27_TeamNK_TeamB,5,3.0,5,143657,255,16
96805,96805,1903_21_TeamNL_TeamB,146,44.0,149,4960508,255,16
96806,96806,1903_21_TeamNL_TeamB,146,44.0,149,4961408,255,16
96807,96807,1903_21_TeamNL_TeamB,146,44.0,149,4962008,255,16
96808,96808,1903_21_TeamNL_TeamB,146,44.0,149,4962408,255,16
64048,64048,1903_20_TeamNL_TeamB,238,61.0,241,8132666,255,16
64049,64049,1903_20_TeamNL_TeamB,238,61.0,241,8133666,255,16
31285,31285,1903_09_TeamNJ_TeamB,119,31.0,120,4465915,255,16
31286,31286,1903_09_TeamNJ_TeamB,119,31.0,120,4466615,255,16
64061,64061,1903_20_TeamNL_TeamB,240,62.0,243,8202066,255,16
64062,64062,1903_20_TeamNL_TeamB,240,62.0,243,8203066,255,16
64063,64063,1903_20_TeamNL_TeamB,240,62.0,243,8203766,255,16
64064,64064,1903_20_TeamNL_TeamB,240,62.0,243,8204216,255,16
14917,14917,1903_27_TeamNK_TeamB,11,5.0,11,509515,255,16
14918,14918,1903_27_TeamNK_TeamB,11,5.0,11,510307,255,16
14919,14919,1903_27_TeamNK_TeamB,11,5.0,11,510802,255,16
14920,14920,1903_27_TeamNK_TeamB,11,5.0,11,511099,255,16
14921,14921,1903_27_TeamNK_TeamB,11,5.0,11,511495,255,16
14922,14922,1903_27_TeamNK_TeamB,11,5.0,11,511825,255,16
96842,96842,1903_21_TeamNL_TeamB,155,47.0,158,5273508,255,16
96843,96843,1903_21_TeamNL_TeamB,155,47.0,158,5274608,255,16
80463,80463,1901_16_TeamLH_TeamA3,175,,177,6191621,255,16
80464,80464,1901_16_TeamLH_TeamA3,175,,177,6192721,255,16
80465,80465,1901_16_TeamLH_TeamA3,175,,177,6193371,255,16
80466,80466,1901_16_TeamLH_TeamA3,175,,177,6193821,255,16
80467,80467,1901_16_TeamLH_TeamA3,175,,177,6194321,255,16
80468,80468,1901_16_TeamLH_TeamA3,175,,177,6194971,255,16
64090,64090,1903_20_TeamNL_TeamB,245,65.0,248,8497516,255,16
64091,64091,1903_20_TeamNL_TeamB,245,65.0,248,8498716,255,16
96859,96859,1903_21_TeamNL_TeamB,158,48.0,161,5369658,255,16
64092,64092,1903_20_TeamNL_TeamB,245,65.0,248,8499216,6,2
96869,96869,1903_21_TeamNL_TeamB,160,49.0,163,5429458,255,16
96870,96870,1903_21_TeamNL_TeamB,160,49.0,163,5430358,255,16
96871,96871,1903_21_TeamNL_TeamB,160,49.0,163,5430808,255,16
31342,31342,1903_09_TeamNJ_TeamB,133,35.0,134,4917715,255,16
31343,31343,1903_09_TeamNJ_TeamB,133,35.0,134,4918115,255,16
31344,31344,1903_09_TeamNJ_TeamB,133,35.0,134,4918665,255,16
31345,31345,1903_09_TeamNJ_TeamB,133,35.0,134,4918815,4,2
80511,80511,1901_16_TeamLH_TeamA3,188,,190,6595471,255,16
31361,31361,1903_09_TeamNJ_TeamB,137,37.0,138,5145215,255,16
64132,64132,1902_06_TeamML_TeamB,12,4.0,12,413853,255,16
64133,64133,1902_06_TeamML_TeamB,12,4.0,12,414253,255,16
64134,64134,1902_06_TeamML_TeamB,12,4.0,12,414653,255,16
64135,64135,1902_06_TeamML_TeamB,12,4.0,12,415003,255,16
64136,64136,1902_06_TeamML_TeamB,12,4.0,12,415703,255,16
64137,64137,1902_06_TeamML_TeamB,12,4.0,12,416053,255,16
96900,96900,1903_21_TeamNL_TeamB,167,51.0,170,5814258,255,16
14987,14987,1903_27_TeamNK_TeamB,26,8.0,26,903601,255,16
14988,14988,1903_27_TeamNK_TeamB,26,8.0,26,905185,255,16
14989,14989,1903_27_TeamNK_TeamB,26,8.0,26,906109,255,16
96901,96901,1903_21_TeamNL_TeamB,167,51.0,170,5814808,255,16
96902,96902,1903_21_TeamNL_TeamB,167,51.0,170,5815258,255,16
31380,31380,1903_09_TeamNJ_TeamB,142,38.0,143,5276215,255,16
64150,64150,1902_06_TeamML_TeamB,15,5.0,15,504503,255,16
64151,64151,1902_06_TeamML_TeamB,15,5.0,15,505853,255,16
96921,96921,1903_21_TeamNL_TeamB,172,53.0,175,5950708,255,16
96922,96922,1903_21_TeamNL_TeamB,172,53.0,175,5951458,255,16
96923,96923,1903_21_TeamNL_TeamB,172,53.0,175,5951858,255,16
96924,96924,1903_21_TeamNL_TeamB,172,53.0,175,5952508,4,2
47774,47774,1900_06_TeamKL_TeamB,153,,153,5275683,255,16
58343,58343,1903_26_TeamNH_TeamA3,7,2.0,7,167713,4,2
15012,15012,1903_27_TeamNK_TeamB,33,10.0,33,1399470,255,16
15013,15013,1903_27_TeamNK_TeamB,33,10.0,33,1400394,255,16
64169,64169,1902_06_TeamML_TeamB,19,6.0,19,596353,255,16
64170,64170,1902_06_TeamML_TeamB,19,6.0,19,597303,255,16
64171,64171,1902_06_TeamML_TeamB,19,6.0,19,597803,255,16
64172,64172,1902_06_TeamML_TeamB,19,6.0,19,598303,255,16
64173,64173,1902_06_TeamML_TeamB,19,6.0,19,598603,255,16
15028,15028,1903_27_TeamNK_TeamB,36,11.0,36,1494015,255,16
15029,15029,1903_27_TeamNK_TeamB,36,11.0,36,1494345,255,16
15030,15030,1903_27_TeamNK_TeamB,36,11.0,36,1494675,255,16
15031,15031,1903_27_TeamNK_TeamB,36,11.0,36,1494939,255,16
19269,19269,1901_01_TeamLG_TeamA3,26,,26,906226,6,2
71373,71373,1901_10_TeamLJ_TeamB,192,,196,7981809,6,2
64187,64187,1902_06_TeamML_TeamB,22,7.0,22,690703,255,16
64188,64188,1902_06_TeamML_TeamB,22,7.0,22,691853,255,16
64189,64189,1902_06_TeamML_TeamB,22,7.0,22,692253,5,2
15044,15044,1903_27_TeamNK_TeamB,39,12.0,39,1583478,255,16
15045,15045,1903_27_TeamNK_TeamB,39,12.0,39,1584402,255,16
15046,15046,1903_27_TeamNK_TeamB,39,12.0,39,1584930,255,16
15047,15047,1903_27_TeamNK_TeamB,39,12.0,39,1585260,255,16
31429,31429,1903_09_TeamNJ_TeamB,156,41.0,158,5983465,255,16
31430,31430,1903_09_TeamNJ_TeamB,156,41.0,158,5983865,255,16
31431,31431,1903_09_TeamNJ_TeamB,156,41.0,158,5984215,255,16
31432,31432,1903_09_TeamNJ_TeamB,156,41.0,158,5984715,3,2
80591,80591,1901_16_TeamLH_TeamA3,211,,213,7385120,255,16
80592,80592,1901_16_TeamLH_TeamA3,211,,213,7386070,255,16
80593,80593,1901_16_TeamLH_TeamA3,211,,213,7386520,5,2
80605,80605,1901_16_TeamLH_TeamA3,214,,216,7452970,255,16
80606,80606,1901_16_TeamLH_TeamA3,214,,216,7453720,255,16
80607,80607,1901_16_TeamLH_TeamA3,214,,216,7454320,255,16
64222,64222,1902_06_TeamML_TeamB,32,9.0,32,985403,255,16
64223,64223,1902_06_TeamML_TeamB,32,9.0,32,986403,255,16
64224,64224,1902_06_TeamML_TeamB,32,9.0,32,987053,255,16
31459,31459,1903_09_TeamNJ_TeamB,162,44.0,164,6262665,255,16
31460,31460,1903_09_TeamNJ_TeamB,162,44.0,164,6263065,255,16
31461,31461,1903_09_TeamNJ_TeamB,162,44.0,164,6263515,255,16
31462,31462,1903_09_TeamNJ_TeamB,162,44.0,164,6264515,255,16
80608,80608,1901_16_TeamLH_TeamA3,214,,216,7454770,4,2
64225,64225,1902_06_TeamML_TeamB,32,9.0,32,987403,6,2
80624,80624,1901_16_TeamLH_TeamA3,218,,220,7661620,255,16
80625,80625,1901_16_TeamLH_TeamA3,218,,220,7662520,255,16
80626,80626,1901_16_TeamLH_TeamA3,218,,220,7662970,255,16
80627,80627,1901_16_TeamLH_TeamA3,218,,220,7663320,255,16
64241,64241,1902_06_TeamML_TeamB,36,11.0,36,1197103,255,16
15099,15099,1903_27_TeamNK_TeamB,55,15.0,55,2061427,255,16
15100,15100,1903_27_TeamNK_TeamB,55,15.0,55,2061823,255,16
31484,31484,1903_09_TeamNJ_TeamB,168,45.0,170,6405965,255,16
31485,31485,1903_09_TeamNJ_TeamB,168,45.0,170,6406615,255,16
31486,31486,1903_09_TeamNJ_TeamB,168,45.0,170,6406965,255,16
31487,31487,1903_09_TeamNJ_TeamB,168,45.0,170,6407315,255,16
31488,31488,1903_09_TeamNJ_TeamB,168,45.0,170,6408265,255,16
64272,64272,1902_06_TeamML_TeamB,44,13.0,44,1336803,255,16
31509,31509,1903_09_TeamNJ_TeamB,173,46.0,175,6615265,255,16
31510,31510,1903_09_TeamNJ_TeamB,173,46.0,175,6616515,255,16
64279,64279,1902_06_TeamML_TeamB,45,14.0,45,1372803,255,16
64280,64280,1902_06_TeamML_TeamB,45,14.0,45,1373203,255,16
64281,64281,1902_06_TeamML_TeamB,45,14.0,45,1374353,255,16
31511,31511,1903_09_TeamNJ_TeamB,173,46.0,175,6617115,4,2
64282,64282,1902_06_TeamML_TeamB,45,14.0,45,1374703,4,2
47905,47905,1902_14_TeamMK_TeamB,9,3.0,9,197385,255,16
47906,47906,1902_14_TeamMK_TeamB,9,3.0,9,198685,6,2
47918,47918,1902_14_TeamMK_TeamB,12,4.0,12,366785,255,16
15151,15151,1903_27_TeamNK_TeamB,70,19.0,70,2636519,255,16
15152,15152,1903_27_TeamNK_TeamB,70,19.0,70,2637575,255,16
15153,15153,1903_27_TeamNK_TeamB,70,19.0,70,2638070,255,16
47919,47919,1902_14_TeamMK_TeamB,12,4.0,12,368035,255,16
47920,47920,1902_14_TeamMK_TeamB,12,4.0,12,368735,255,16
47921,47921,1902_14_TeamMK_TeamB,12,4.0,12,369185,3,2
80693,80693,1901_16_TeamLH_TeamA3,236,,238,8356819,255,16
80694,80694,1901_16_TeamLH_TeamA3,236,,238,8357469,255,16
80695,80695,1901_16_TeamLH_TeamA3,236,,238,8357919,255,16
80696,80696,1901_16_TeamLH_TeamA3,236,,238,8358219,255,16
80697,80697,1901_16_TeamLH_TeamA3,236,,238,8358519,255,16
80698,80698,1901_16_TeamLH_TeamA3,236,,238,8358719,255,16
80699,80699,1901_16_TeamLH_TeamA3,236,,238,8359119,255,16
97088,97088,1903_30_TeamNF_TeamA2,1,1.0,1,14597,255,16
97089,97089,1903_30_TeamNF_TeamA2,1,1.0,1,15797,255,16
31554,31554,1903_09_TeamNJ_TeamB,186,50.0,189,7205015,255,16
31555,31555,1903_09_TeamNJ_TeamB,186,50.0,189,7206115,255,16
64324,64324,1902_06_TeamML_TeamB,58,16.0,58,1750153,255,16
47941,47941,1902_14_TeamMK_TeamB,18,6.0,18,509185,255,16
47942,47942,1902_14_TeamMK_TeamB,18,6.0,18,509685,255,16
47943,47943,1902_14_TeamMK_TeamB,18,6.0,18,510035,255,16
64325,64325,1902_06_TeamML_TeamB,58,16.0,58,1750803,255,16
64326,64326,1902_06_TeamML_TeamB,58,16.0,58,1751203,255,16
31556,31556,1903_09_TeamNJ_TeamB,186,50.0,189,7206715,255,16
80715,80715,1901_16_TeamLH_TeamA3,240,,242,8462169,255,16
80716,80716,1901_16_TeamLH_TeamA3,240,,242,8463319,255,16
80717,80717,1901_16_TeamLH_TeamA3,240,,242,8463819,255,16
80718,80718,1901_16_TeamLH_TeamA3,240,,242,8464219,255,16
80719,80719,1901_16_TeamLH_TeamA3,240,,242,8464469,255,16
80720,80720,1901_16_TeamLH_TeamA3,240,,242,8464769,255,16
31567,31567,1903_09_TeamNJ_TeamB,188,51.0,191,7267665,255,16
47956,47956,1902_14_TeamMK_TeamB,21,7.0,21,594285,255,16
80730,80730,1901_16_TeamLH_TeamA3,242,,244,8656919,255,16
80731,80731,1901_16_TeamLH_TeamA3,242,,244,8657419,255,16
80732,80732,1901_16_TeamLH_TeamA3,242,,244,8657819,255,16
64348,64348,1902_06_TeamML_TeamB,64,18.0,64,1958753,255,16
64349,64349,1902_06_TeamML_TeamB,64,18.0,64,1959753,255,16
80733,80733,1901_16_TeamLH_TeamA3,242,,244,8658019,3,2
15202,15202,1903_27_TeamNK_TeamB,83,24.0,83,3087761,255,16
15203,15203,1903_27_TeamNK_TeamB,83,24.0,83,3088520,255,16
15204,15204,1903_27_TeamNK_TeamB,83,24.0,83,3089147,255,16
31589,31589,1903_09_TeamNJ_TeamB,193,53.0,196,7465615,255,16
31590,31590,1903_09_TeamNJ_TeamB,193,53.0,196,7465915,255,16
31591,31591,1903_09_TeamNJ_TeamB,193,53.0,196,7467015,5,2
47976,47976,1902_14_TeamMK_TeamB,26,9.0,26,842185,255,16
47977,47977,1902_14_TeamMK_TeamB,26,9.0,26,843685,255,16
47978,47978,1902_14_TeamMK_TeamB,26,9.0,26,844285,6,2
80757,80757,1901_16_TeamLH_TeamA3,249,,251,8837469,255,16
64376,64376,1902_06_TeamML_TeamB,72,21.0,72,2374553,255,16
47993,47993,1902_14_TeamMK_TeamB,30,10.0,30,911335,255,16
47994,47994,1902_14_TeamMK_TeamB,30,10.0,30,911785,255,16
47995,47995,1902_14_TeamMK_TeamB,30,10.0,30,912285,255,16
48011,48011,1902_14_TeamMK_TeamB,34,11.0,34,1057885,255,16
